id,product_name,region,sales_amount,date,quantity,category,customer_id,profit
4699,Mouse,North,1316.19,2/13/2025,2,Accessories,C1366,434.3
31129,Laptop,,3408.31,5/22/2025,1,Furniture,C1122,878.46
19766,Headphones,east,4141.52,2/4/2025,1,Clothing,C1233,956.88
10269,Keyboard,East,2904.92,9/9/2025,2,Electronics,C1042,631.5
39576,Tablet,East,1329.72,8/1/2024,2,Office Supplies,C1053,370.83
7065,Headphones,North,3313.29,5/26/2025,3,Accessories,C1204,816.82
27676,Smartwatch,West,790.84,8/22/2025,4,Electronics,C1099,119.36
20480,Printer,,3663.16,3/11/2026,1,Electronics,C1185,369.89
15340,Printer,east,1935.37,11/14/2025,2,Clothing,C1272,507.61
2402,Tablet,South,1044.06,6/15/2024,3,Clothing,C1075,179.96
38739,Laptop,West,4645.45,6/13/2025,5,Accessories,C1461,1586.39
30286,Smartwatch,West,2321.26,2/19/2024,4,Office Supplies,C1351,555.61
41044,Mouse,Central,-4348.48,6/20/2025,3,Clothing,C1402,-536.98
44267,Laptop,South,915.65,3/14/2025,2,Electronics,C1022,122.65
26663,Keyboard,east,3219.96,4/4/2024,1,Furniture,C1009,847.86
31013,Monitor,north ,3027.42,12/25/2024,2,Electronics,C1320,1044.27
2792,Laptop,South,2071.51,4/25/2024,4,Clothing,C1466,550.73
6644,Tablet,Central,3058.68,6/30/2025,1,Electronics,C1083,441.75
1408,Mobile,North,2823.04,4/14/2024,4,Accessories,C1304,739.01
45600,Camera,,1486.63,7/3/2025,2,Office Supplies,C1010,510.18
22543,Mobile,West,805.47,2/7/2025,1,Office Supplies,C1451,240.37
26255,Mouse,,3031.45,8/13/2025,5,Electronics,C1146,442.75
16152,Camera,West ,1096.41,7/1/2025,4,Electronics,C1002,242.21
42682,Laptop,,924.87,11/7/2024,3,Electronics,C1107,242.84
19612,Camera,West ,3205.18,2/3/2026,2,Electronics,C1039,1116.75
37057,Mouse, SOUTH,4041.08,5/13/2024,1,Accessories,C1478,458.84
9874,Headphones,West ,1183.18,6/5/2025,4,Clothing,C1218,219.27
39481,Laptop,South,3088.31,9/26/2024,2,Clothing,C1165,728.72
5890,Headphones,West ,2991.36,12/14/2024,4,Furniture,C1131,736.8
47996,Monitor,East,1309.6,12/28/2024,5,Office Supplies,C1104,323.13
38301,Laptop,,1892.95,3/30/2025,5,Accessories,C1018,656.28
47195,Camera,east,3870.35,2/16/2025,4,Accessories,C1133,1117.42
29580,Tablet,West,741.89,5/26/2025,3,Electronics,C1168,179.74
41609,Mobile,Central,386.2,3/2/2025,3,Clothing,C1497,39.67
42649,Monitor,Central,347.47,12/25/2024,4,Furniture,C1191,116.98
20911,Printer,,190.49,3/7/2024,3,Office Supplies,C1454,52.49
12410,Camera,North,1816,9/17/2024,1,Accessories,C1061,374.82
32583,Mouse,North,398.55,8/19/2024,1,Furniture,C1098,117.83
43832,Camera,,5768.38,12/10/2024,2,Office Supplies,C1488,1545.66
41829,Tablet,South,3602.35,1/19/2024,5,Office Supplies,C1462,610.12
25197,Mouse,,-3284.25,8/1/2024,1,Accessories,C1180,-1148.01
2975,Camera,Central,4733.95,5/29/2025,2,Clothing,C1057,765.05
42564,Smartwatch,West,4191.5,10/11/2025,2,Furniture,C1278,934.63
34553,Headphones,East,2230.72,2/16/2025,5,Electronics,C1399,519.34
2179,Headphones,North,2270.28,11/18/2025,3,Furniture,C1449,365.66
37257,Printer,South,3777.2,12/10/2025,3,Clothing,C1138,754.61
26690,Keyboard,Central,1688.97,9/5/2025,5,Electronics,C1068,333.1
44951,Monitor, SOUTH,2365.81,8/9/2025,2,Accessories,C1024,264.98
12547,Monitor,South,2341.68,8/19/2025,2,Furniture,C1034,717.22
1848,Keyboard,,3337.86,7/8/2024,3,Accessories,C1191,434.42
14203,Mobile,north ,4030.35,3/12/2025,5,Accessories,C1289,1387.9
21334,Monitor,West ,3973.79,10/13/2024,2,Clothing,C1379,670.1
6085,Printer,South,1997.9,1/8/2025,1,Clothing,C1004,396.73
23356,Mouse,east,2036.85,1/11/2025,4,Furniture,C1349,672.45
12488,Keyboard,East,4346.2,1/15/2025,5,Electronics,C1398,985.96
44473,Mobile,West,2157.9,6/22/2024,3,Furniture,C1183,490.12
20263,Tablet,South,2759.13,9/21/2025,2,Furniture,C1471,286.02
19411,Monitor,,2292.28,5/30/2025,1,Furniture,C1470,341.89
257,Mobile,North,351.58,4/3/2024,3,Electronics,C1467,123.02
965,Camera,east,3415.2,6/4/2024,1,Electronics,C1354,497.51
7554,Mobile,North,3727.31,5/21/2024,5,Electronics,C1122,1284.63
10937,Mobile,West,2689.23,,2,Electronics,C1499,449.53
12937,Keyboard,South,5408.14,10/16/2024,5,Accessories,C1255,1321.29
16990,Mobile, SOUTH,2809.26,11/3/2025,4,Office Supplies,C1431,609.02
19006,Camera,North,3542.82,1/2/2025,4,Accessories,C1354,521.69
11576,Laptop,north ,2550.39,5/17/2025,2,Clothing,C1077,587.9
29997,Monitor,North,1534.49,11/16/2024,1,Accessories,C1474,466.36
46038,Mobile,east,3112.86,11/5/2024,1,Accessories,C1469,546.74
6460,Monitor,West ,3645.75,,3,Office Supplies,C1119,658.59
42253,Camera,,2310.81,3/3/2025,4,Clothing,C1117,308.19
19462,Headphones,West,993.69,1/14/2025,5,Clothing,C1242,347.26
45597,Smartwatch,North,1204.24,2/19/2024,2,Clothing,C1464,195.92
27434,Headphones,,1168.65,6/8/2025,4,Furniture,C1428,315.39
9596,Monitor, SOUTH,3639.58,11/20/2024,5,Clothing,C1480,810.63
2504,Laptop,north ,4411.62,10/20/2025,1,Electronics,C1042,1206.04
23174,Laptop,east,737.37,2/2/2024,5,Furniture,C1419,253.64
25595,Monitor,east,4213.74,1/20/2026,2,Accessories,C1399,752.3
41464,Keyboard,,4431.19,11/10/2025,4,Accessories,C1090,983.68
18378,Laptop,West ,1854.37,12/17/2023,4,Electronics,C1011,593.44
18495,Mouse,,281.64,4/15/2025,3,Furniture,C1184,54.66
38662,Tablet,,1273.31,1/8/2025,1,Office Supplies,C1196,183.29
29662,Smartwatch,East,3857.08,3/3/2024,4,Electronics,C1457,1065.74
30389,Camera,Central,1829.81,6/13/2025,1,Furniture,C1468,232.65
1219,Mouse,,1890.91,3/11/2024,4,Clothing,C1176,508.85
39239,Mobile,North,1549.08,6/21/2024,2,Clothing,C1296,351.7
16505,Laptop,North,1911.98,3/15/2025,5,Furniture,C1391,396.83
17465,Mouse,Central,4326.53,5/27/2024,2,Furniture,C1152,846.62
10875,Headphones,West ,2383.88,7/11/2024,1,Accessories,C1435,519.05
5533,Smartwatch,east,4536.31,,2,Accessories,C1418,1540.21
21514,Monitor,Central,5498.76,10/27/2025,2,Clothing,C1021,905.58
30599,Printer,West ,5023.43,6/22/2025,4,Furniture,C1091,1426.33
42211,Camera,,3472.42,9/21/2024,2,Accessories,C1124,495.41
21765,Headphones,,4315.67,12/25/2025,3,Clothing,C1458,474.7
45612,Smartwatch,South,2766.18,12/13/2025,3,Furniture,C1400,841.57
44028,Laptop,,3234.46,3/20/2024,4,Furniture,C1352,626.79
10420,Monitor, SOUTH,2816.48,9/1/2024,4,Electronics,C1335,970.07
43611,Keyboard,Central,564.97,5/2/2026,4,Accessories,C1285,190.94
23408,Camera,,4484.02,6/15/2025,4,Furniture,C1360,842.6
18625,Camera,,3171.74,4/4/2026,2,Office Supplies,C1223,924.68
30723,Smartwatch,,3495.3,8/29/2024,1,Electronics,C1429,828.26
37167,Mouse, SOUTH,2057.08,6/26/2025,4,Office Supplies,C1055,272.8
8908,Mouse,West ,493.66,,2,Accessories,C1434,113.14
9484,Monitor,North,1606.24,2/10/2026,1,Clothing,C1470,486.1
46729,,east,1644.18,9/18/2025,5,Clothing,C1441,247.62
10568,Camera,east,1610.94,1/5/2025,2,Furniture,C1375,562.13
27196,Camera,,2252.04,4/15/2025,3,Electronics,C1494,436.17
38564,Headphones,South,2276.15,10/12/2025,3,Furniture,C1127,639.93
5546,Laptop,West ,2895.09,7/10/2025,3,Clothing,C1281,481.68
11955,Tablet,,4956.16,5/16/2025,1,Furniture,C1013,594.58
11752,Keyboard,West ,,1/13/2026,4,Clothing,C1450,624.43
16411,Headphones,North,959.22,12/2/2023,4,Accessories,C1179,190.39
16885,Smartwatch,North,5049.5,8/9/2024,2,Office Supplies,C1109,1516.92
14385,Monitor,West,1394.94,12/17/2024,2,Accessories,C1475,282.01
15290,Smartwatch,east,4201.03,2/21/2025,4,Accessories,C1199,478.23
6382,Tablet,north ,2594.9,4/11/2024,1,Office Supplies,C1105,497.16
29090,Keyboard,South,4797.92,9/24/2024,5,Electronics,C1307,923.4
2439,Printer,East,4040.35,7/9/2025,3,Electronics,C1390,556.97
31777,Headphones,West ,2412.25,12/6/2024,1,Electronics,C1057,757.11
6998,Headphones,Central,4990.95,8/31/2025,5,Electronics,C1022,1677.87
45139,Headphones,Central,3765.02,4/10/2025,3,Electronics,C1107,1176.11
22245,Smartwatch,East,2735.13,7/17/2025,1,Electronics,C1121,303.28
25209,Smartwatch,West ,614.51,12/12/2024,3,Electronics,C1229,158.91
13838,,north ,1432.34,7/31/2024,2,Furniture,C1433,217.24
32714,Printer,,2418.61,10/23/2025,5,Office Supplies,C1016,604.95
39874,Camera,,1854.81,12/12/2025,1,Accessories,C1196,268.09
24396,Tablet,West,573.55,8/23/2025,3,Electronics,C1266,134.86
24009,Monitor, SOUTH,4692.45,2/22/2024,1,Clothing,C1091,1147.02
25810,Mouse,West ,2593.58,9/26/2025,4,Furniture,C1016,793.88
41570,Keyboard,West,712.64,6/15/2025,3,Accessories,C1488,218.57
5165,Tablet,West,4509.23,1/28/2026,2,Office Supplies,C1032,472.95
17593,Mouse, SOUTH,591.02,5/5/2025,3,Electronics,C1379,152.25
16548,Printer,east,2385.04,8/9/2025,1,Electronics,C1252,745.11
28288,Mobile,West ,3531.61,8/26/2025,1,Electronics,C1023,830.56
43899,Mobile,West,2061.02,11/19/2024,1,Accessories,C1461,414.61
37095,Mouse,South,3539.6,1/2/2026,1,Electronics,C1172,613.31
4812,,north ,-4115.77,6/23/2024,1,Clothing,C1133,-1329.87
47429,Mouse,South,3812.15,11/2/2024,5,Accessories,C1052,507.47
7840,Mobile, SOUTH,567.28,7/20/2024,4,Clothing,C1188,197.85
15582,Printer,east,4413.04,11/4/2024,1,Accessories,C1271,689.63
11750,Camera,,1319.66,3/5/2026,2,Accessories,C1038,411.95
27350,Camera, SOUTH,599.14,8/25/2025,2,Clothing,C1172,99.35
13455,Monitor,east,2330.51,6/2/2025,3,Accessories,C1145,814.22
1431,Headphones, SOUTH,3245.94,12/23/2024,2,Accessories,C1448,476.74
49130,Smartwatch,,-2759.26,5/14/2024,3,Accessories,C1322,-374.08
48945,Camera,,1800.62,12/21/2024,3,Accessories,C1484,187.66
5947,Headphones,east,4149.55,7/13/2025,2,Electronics,C1360,1278.46
43969,Camera, SOUTH,2106.48,6/12/2025,2,Electronics,C1327,367.42
49220,Headphones,North,2454.58,11/10/2025,3,Furniture,C1440,283.84
3291,Printer,North,3279.28,3/8/2025,1,Clothing,C1345,650.12
33682,Printer,,1067.29,3/21/2024,1,Clothing,C1201,297.03
43798,Mouse,North,2202.73,4/17/2025,1,Clothing,C1340,719.01
32983,Smartwatch,,2220.63,5/26/2025,5,Clothing,C1459,433.7
35935,Monitor, SOUTH,2973.31,12/3/2024,4,Office Supplies,C1185,424.48
16683,Laptop,Central,2964.4,2/14/2026,4,Accessories,C1247,998.91
22990,Printer,West,4128.08,9/27/2024,4,Accessories,C1204,489.19
30199,Keyboard,,2352.08,12/21/2025,3,Clothing,C1109,737.1
33370,Monitor,East,2439.11,5/30/2024,2,Electronics,C1067,521.13
19851,Laptop,East,128.69,5/18/2024,3,Office Supplies,C1382,14.79
20068,Camera, SOUTH,1166.84,6/28/2025,2,Furniture,C1114,403.14
25601,Mouse,Central,328.14,11/15/2024,3,Electronics,C1217,68.59
4471,Smartwatch, SOUTH,2280.55,,5,Clothing,C1136,671.44
5262,Printer,,2113.78,1/5/2026,4,Clothing,C1202,339.68
39507,Camera,West,4537.45,6/8/2025,2,Electronics,C1338,1332.42
19284,Laptop,north ,5200.93,7/16/2024,2,Furniture,C1396,773.7
20085,Mouse,West,397.77,9/1/2025,3,Accessories,C1430,95.08
5170,Camera,east,-1372.69,3/28/2025,4,Furniture,C1286,-143.36
19867,Monitor,north ,5424.7,10/8/2023,5,Office Supplies,C1149,826.74
35585,Mobile,North,3286.63,2/6/2024,4,Office Supplies,C1244,1132.82
15988,Camera,North,2762.78,10/31/2024,3,Clothing,C1230,596.46
16508,Smartwatch,Central,3287.95,1/2/2025,4,Electronics,C1270,985.61
31,Mobile,North,1709.22,11/14/2025,4,Furniture,C1116,248.86
49027,Laptop,West ,2106.93,4/24/2025,1,Clothing,C1435,601.31
6625,Monitor,north ,4899.32,,2,Furniture,C1392,531.44
42029,Printer,east,2495.03,3/28/2026,2,Electronics,C1494,728.02
11034,Keyboard,East,1083.88,7/1/2024,4,Furniture,C1195,193.92
37766,Mouse,North,3906.51,7/22/2024,1,Accessories,C1322,734.32
40546,Mouse,Central,1170.65,8/1/2025,1,Clothing,C1101,236.75
21600,Headphones,,4731.44,2/10/2025,3,Furniture,C1421,583.41
44814,Tablet,West,-733.78,8/4/2025,5,Electronics,C1115,-232.55
9934,Smartwatch,east,4046.57,3/26/2025,4,Furniture,C1057,771.17
45012,Smartwatch,West,806.25,4/23/2025,1,Accessories,C1371,173.82
6049,Printer,North,1045.38,5/7/2024,5,Clothing,C1454,295.23
31580,Printer,north ,2970.56,9/8/2024,3,Office Supplies,C1072,302.92
24219,Printer,North,4830.4,6/14/2025,1,Office Supplies,C1183,743.6
13341,Laptop,,3221.17,1/17/2025,4,Accessories,C1239,649.64
47680,Monitor, SOUTH,593.9,10/29/2023,4,Electronics,C1426,200.84
11805,Laptop,,4033.52,8/21/2024,3,Accessories,C1279,568.83
16674,Printer,West,1444.22,7/31/2025,5,Furniture,C1015,345.29
5935,Keyboard,,3551.92,5/15/2024,5,Furniture,C1317,643.57
21545,Printer,East,1530.12,8/13/2024,5,Clothing,C1279,356.48
32133,Smartwatch,North,2690.88,4/8/2026,5,Furniture,C1185,744.65
49551,Smartwatch,,3206.84,5/18/2026,4,Electronics,C1019,476.86
13442,Keyboard,East,4330.32,9/21/2024,3,Office Supplies,C1455,899.04
9064,Monitor, SOUTH,1048.25,2/26/2026,1,Clothing,C1463,264.27
25829,Laptop,,3327.96,3/16/2025,4,Clothing,C1363,559.62
7191,Keyboard,South,4972.93,11/15/2025,1,Clothing,C1385,515.82
35437,Camera,South,324.95,12/13/2024,5,Furniture,C1278,65
44962,Tablet, SOUTH,5318.54,4/25/2026,3,Office Supplies,C1189,1289.47
39988,Headphones,West,4498.55,3/31/2026,2,Electronics,C1307,1545.39
13000,Smartwatch,East,3320.01,2/23/2025,4,Electronics,C1388,333.63
24444,,Central,4947.48,1/20/2025,1,Clothing,C1319,1578.3
5141,Keyboard,north ,1170.09,1/28/2026,3,Office Supplies,C1489,119.6
14370,Keyboard,,1450.78,6/24/2025,5,Office Supplies,C1272,177.96
13274,Mouse,West,4639.15,3/1/2025,5,Clothing,C1152,1250.78
37253,Laptop,Central,4033.88,2/19/2025,4,Clothing,C1169,1006.47
12513,Camera,West ,1386.16,10/6/2024,5,Office Supplies,C1015,334.86
30553,Camera,West ,3947.36,7/3/2024,1,Electronics,C1264,1019.36
25407,Headphones,north ,832.29,12/9/2024,2,Clothing,C1486,94.07
28183,Laptop,South,4212.6,8/24/2025,5,Clothing,C1205,769.94
14919,Camera,east,-4193.27,4/5/2025,4,Furniture,C1045,-915.64
32476,Monitor,east,1459.29,7/18/2024,1,Furniture,C1276,296.07
4623,Mouse,east,3762.03,1/24/2025,2,Electronics,C1348,1029.23
44408,Headphones,,5292.45,11/24/2025,1,Clothing,C1069,1112.16
23630,Monitor,West,3579.04,9/12/2024,2,Clothing,C1040,760.93
17133,Monitor,South,2535.19,12/1/2024,2,Office Supplies,C1450,490.91
11374,Headphones,West,1589.18,3/29/2025,1,Office Supplies,C1427,421.79
34512,Printer, SOUTH,1130.43,1/12/2026,1,Accessories,C1328,366.57
640,Laptop,West,2697.7,6/13/2025,3,Accessories,C1020,506.49
42605,Camera,West,4102.55,8/19/2025,1,Furniture,C1188,1060.36
15149,Smartwatch,East,4261.31,2/1/2025,2,Clothing,C1153,1007.64
8066,Smartwatch,North,1205.08,5/24/2024,1,Electronics,C1488,415.89
47642,Mouse,,4943.85,7/22/2025,1,Office Supplies,C1121,1239.96
16351,Printer,,1752.18,6/3/2025,3,Electronics,C1142,388.72
8575,Monitor,,-2227.71,12/9/2024,4,Clothing,C1040,-378.6
397,Monitor,north ,3558.1,10/12/2024,2,Accessories,C1157,857.27
6252,Laptop,North,1089.1,2/4/2026,3,Clothing,C1242,148.1
12738,Headphones,east,711.42,5/11/2024,5,Clothing,C1423,176.73
39746,Laptop,Central,3842.44,10/7/2025,2,Electronics,C1214,1263.86
34224,Headphones,East,3299.21,2/5/2025,1,Office Supplies,C1174,457.62
15055,Headphones,North,4189.7,1/31/2025,4,Electronics,C1080,883.45
43902,Keyboard,north ,2259.48,12/12/2025,2,Furniture,C1323,262.23
30254,Camera,,1717.03,7/16/2025,5,Electronics,C1444,254.22
42985,Printer,East,2641.67,7/24/2024,1,Clothing,C1249,537.38
8198,Headphones,North,1311.28,,4,Clothing,C1368,222.8
45423,,East,793.05,6/16/2024,3,Furniture,C1389,180.28
48427,Mouse,East,3604.58,6/26/2024,3,Accessories,C1320,546.19
5607,Camera,North,3022.04,7/20/2025,4,Clothing,C1220,458.9
8939,Keyboard,Central,1542.11,11/19/2024,5,Electronics,C1288,209.59
30364,Headphones,,1923.91,10/31/2024,3,Office Supplies,C1355,661.06
30047,Headphones,east,453.31,2/24/2026,2,Electronics,C1094,83.74
46453,Laptop,,2687.63,6/23/2024,1,Furniture,C1292,835.18
932,Printer,,2764.79,5/15/2024,4,Office Supplies,C1177,640.57
16003,Headphones,West,3007.12,2/1/2025,1,Electronics,C1245,649.32
40365,Headphones,East,4568.46,4/28/2025,2,Clothing,C1468,575
15352,Smartwatch,South,3946.86,6/4/2024,5,Office Supplies,C1225,837.21
277,Tablet,Central,3233.92,,3,Clothing,C1228,684.44
2447,Smartwatch,,3516.39,,1,Office Supplies,C1102,376.24
35125,Smartwatch,,3644.59,9/8/2025,4,Office Supplies,C1002,865.09
43971,Mouse, SOUTH,605.65,4/16/2025,2,Clothing,C1339,187.99
37311,Tablet,West,2954.09,2/6/2027,3,Furniture,C1008,713.43
16265,Smartwatch,north ,858.6,2/9/2026,3,Electronics,C1270,216.48
32744,Printer,,2768.1,7/6/2024,4,Accessories,C1169,320.44
6207,Smartwatch,South,1655.22,3/25/2025,4,Electronics,C1115,171.6
37258,Keyboard,South,810.51,12/3/2025,3,Office Supplies,C1341,212.29
45622,Printer,East,1653.94,7/15/2025,3,Accessories,C1476,543.6
14353,Tablet,East,102.1,12/5/2024,4,Clothing,C1275,35.06
2580,Laptop,East,4842.89,6/9/2025,5,Electronics,C1393,1239.62
18534,Mouse, SOUTH,1479.02,8/2/2024,2,Furniture,C1062,241.9
8417,Tablet,East,3413.69,1/8/2026,3,Office Supplies,C1198,365.86
31619,Printer,West ,2386.93,2/5/2025,1,Accessories,C1250,302.85
25911,Mobile,South,2482,11/24/2024,2,Furniture,C1143,599.79
26082,Mouse,Central,1211.13,3/27/2025,2,Furniture,C1261,371.81
32668,Smartwatch, SOUTH,2303.85,6/8/2025,3,Accessories,C1031,525.2
6467,Camera, SOUTH,4623.96,9/10/2024,2,Furniture,C1031,1537.16
5474,Keyboard,,3647.18,6/1/2025,1,Clothing,C1267,1106.29
12732,Tablet,Central,2618.72,6/15/2025,4,Furniture,C1415,407.61
22905,Headphones,West ,1813.66,3/8/2025,1,Office Supplies,C1300,534.63
48659,Printer,West ,4746.12,4/3/2025,4,Clothing,C1136,950
40237,Mouse,,4311.98,9/29/2025,4,Accessories,C1333,1005.18
38727,Smartwatch,South,3180.67,9/15/2024,3,Accessories,C1478,1025.76
18253,Headphones,East,1134.54,10/8/2024,4,Office Supplies,C1367,123.04
3846,Mouse,West ,3617.54,9/1/2024,2,Accessories,C1027,1107.26
33006,Laptop,South,3100.09,12/13/2025,4,Electronics,C1272,860.05
10779,,West,3554.5,12/24/2024,3,Accessories,C1382,942.49
12443,Keyboard,north ,-2249.66,2/27/2025,2,Electronics,C1197,-324.26
40639,Monitor,,2540.06,11/15/2025,3,Accessories,C1016,788.55
20919,Laptop,,3293.95,11/21/2025,4,Office Supplies,C1258,965.71
29718,Tablet,South,3412.18,4/13/2024,3,Accessories,C1092,753.24
11729,Mobile,West ,3004.34,11/15/2024,2,Office Supplies,C1322,782.26
20239,Monitor, SOUTH,167.41,2/11/2026,5,Clothing,C1293,43.25
7651,Headphones,,2014.99,2/20/2025,3,Accessories,C1068,449.51
29492,Printer,,5504.65,12/2/2024,1,Office Supplies,C1061,1166.79
577,Keyboard,South,2435.41,2/24/2026,5,Furniture,C1409,630.32
10567,Smartwatch,north ,2496.58,8/19/2025,3,Office Supplies,C1239,870.23
8404,Monitor,East,1341.19,5/21/2024,4,Clothing,C1137,339.2
31308,Laptop,South,1776.47,1/15/2025,2,Clothing,C1394,566.43
20817,Mouse,West ,4442.41,8/18/2025,3,Furniture,C1359,1455.68
27571,Mobile,South,1061.62,10/3/2025,5,Furniture,C1329,249.86
45317,Keyboard,East,459.96,11/21/2024,2,Accessories,C1033,129.07
25290,Smartwatch,Central,467.16,8/12/2025,3,Furniture,C1478,52.61
6890,Laptop,North,1803.64,11/4/2025,5,Electronics,C1282,494.29
38689,Printer,West ,477.3,8/9/2024,4,Furniture,C1191,75.81
25210,Headphones,North,1712.67,10/14/2025,2,Accessories,C1099,256.51
30674,Keyboard,South,4884.21,4/27/2026,4,Furniture,C1244,1413.41
24915,Printer,east,1655.34,2/5/2025,4,Furniture,C1460,347.47
1991,Headphones,,2940.19,,4,Furniture,C1243,815.06
20728,Monitor, SOUTH,217.4,4/3/2025,5,Clothing,C1265,66.3
35749,Laptop,West ,374.27,5/17/2025,3,Office Supplies,C1463,76.54
13241,Camera,West ,2074.88,3/2/2025,2,Accessories,C1129,324.5
16600,Mouse,East,740.49,1/21/2026,1,Electronics,C1435,101.25
17531,Mouse,South,1762.33,1/26/2025,1,Clothing,C1320,334.37
38471,Mouse,Central,509.51,2/3/2024,3,Electronics,C1077,82.98
38514,Camera,east,1508.22,1/8/2026,4,Office Supplies,C1466,500.89
26734,Keyboard,Central,1772.47,5/3/2025,5,Furniture,C1306,212.93
13098,Tablet,,1246.64,5/12/2025,4,Clothing,C1084,212.12
28595,Camera,Central,2911.09,2/21/2024,4,Clothing,C1045,489.03
18508,Tablet,West,725.09,3/11/2026,5,Clothing,C1190,150.42
22194,Smartwatch,Central,3180.75,10/16/2025,3,Office Supplies,C1052,938.2
16114,Printer,Central,1962.13,11/21/2024,5,Office Supplies,C1140,511.58
48596,Mobile,North,3602.76,7/15/2024,2,Accessories,C1051,732.34
301,Mobile,West,2515.68,10/18/2024,3,Furniture,C1081,531.72
43837,Headphones,West ,4878.69,1/19/2024,4,Accessories,C1121,540.83
19553,Smartwatch,,3457.6,5/9/2025,2,Office Supplies,C1013,1097.7
23897,Monitor,North,1894.03,10/26/2024,5,Clothing,C1103,198.44
34761,Mobile,East,2643.95,5/25/2024,2,Accessories,C1319,911.13
45627,Laptop,North,4017.59,8/28/2024,4,Electronics,C1422,441.4
16928,Monitor,West ,1863.52,7/4/2024,3,Clothing,C1224,401.07
13818,Laptop,,1147.57,1/1/2025,4,Office Supplies,C1219,134.12
11966,Printer,East,1830.19,3/5/2024,3,Office Supplies,C1166,224.52
26058,Monitor, SOUTH,4586.6,3/24/2025,4,Furniture,C1357,1181.28
6074,Laptop,east,1320.03,9/14/2025,1,Office Supplies,C1328,273.77
19688,,north ,2960.59,4/3/2025,5,Office Supplies,C1004,967.11
29548,Printer, SOUTH,4945.33,4/30/2025,1,Electronics,C1226,651.38
31825,Printer,,5080.48,9/6/2024,5,Accessories,C1368,845.28
13504,Keyboard,North,2979.99,1/15/2024,4,Furniture,C1109,641.57
10397,Camera, SOUTH,4570.3,9/20/2025,5,Accessories,C1021,1438.97
24937,Smartwatch,,835.5,12/25/2024,2,Electronics,C1112,199.35
16944,Laptop,east,2780.15,3/13/2026,4,Furniture,C1299,586.85
49239,Monitor,east,3065.33,10/25/2025,3,Furniture,C1495,650.63
25529,Tablet,West,3000.24,4/16/2024,5,Electronics,C1254,825.13
24501,Camera,West,863.81,2/19/2024,3,Furniture,C1313,301
10458,Camera,East,1599.56,1/5/2025,5,Furniture,C1337,519.96
19586,Monitor,,3109.38,8/29/2024,4,Office Supplies,C1002,336.15
27408,Mouse,north ,2016.74,4/30/2025,1,Clothing,C1212,474.06
13734,Headphones,Central,1616.85,9/5/2025,4,Clothing,C1285,259.8
44209,Monitor,,3627.36,3/13/2025,3,Furniture,C1431,581.43
37994,Keyboard,East,3935.84,8/12/2025,3,Furniture,C1083,1079.94
21702,Headphones,East,4219.12,9/3/2024,5,Office Supplies,C1444,629.58
8412,Laptop,East,550.14,8/31/2024,4,Accessories,C1081,106.01
12143,Printer,north ,3915.02,10/9/2024,4,Furniture,C1291,826.44
32651,Printer,North,1982.14,3/17/2024,2,Clothing,C1466,294.41
29847,Keyboard,South,3069.15,6/7/2024,5,Accessories,C1227,991.45
1896,Mobile, SOUTH,2868.36,6/18/2025,3,Furniture,C1495,523.49
